OrderNum,DeliveryAddress,ShippingFee,DeliveryCompany
7137,"911 Eric Estates Apt. 078 East Becky, OK 32922",22.72,DHL
7138,"515 Moore Station Adamburgh, TX 79821",48.42,DHL
7139,"1745 Cruz Club Apt. 645 Mosesbury, IN 01195",21.38,UPS
7140,"PSC 1777, Box 4491 APO AE 88574",43.02,DHL
7141,"9439 Lindsey Highway Suite 110 Annastad, MS 57297",8.77,FedEx
7142,"78089 Brian Route Suite 397 North Joshua, ME 00880",46.3,DHL
7143,"3599 Eric Village North Adam, IN 22388",21.81,FedEx
7144,"4901 Mckee Green Apt. 831 Cookmouth, WY 07410",38.71,DHL
7145,"900 Kelley Turnpike Suite 183 New Donnafort, KY 32494",9.05,FedEx
7146,"512 Orr Passage North David, KS 28126",21.7,FedEx
7147,"7424 Michael Unions Debramouth, AR 56040",36.82,UPS
7148,"3881 Johnson Springs Apt. 444 East Kimberly, MO 53441",14.66,DHL
7149,"215 Harper Stravenue Suite 855 Marymouth, TX 55164",44.2,DHL
7150,"10665 Jeremy Brook New Kimberlyhaven, AR 83135",13.31,FedEx
7151,"824 Kirk Prairie New Karen, IN 63907",5.44,DHL
7152,"6473 William View Suite 500 Codyview, AR 24200",45.08,UPS
7153,"912 Norman Hill Port Mark, AS 94388",5.53,DHL
7154,"7452 Christensen Shores Lake Robert, PW 09620",31.48,UPS
7155,"0913 Jackson Junctions Cunninghammouth, LA 55614",40.21,DHL
7156,"32645 Case Lodge Ryanland, NM 91850",47.47,UPS
7157,"64043 Jackson Parkway North Lisaton, DE 56943",44.97,DHL
7158,"77608 Merritt Isle New Whitney, AR 75594",12.05,UPS
7159,Unknown Shipping Address,37.41,UPS
7160,"95390 Nguyen Club Odonnellshire, FL 88540",23.54,UPS
7161,"0581 Smith Wall Suite 434 South Arthur, VI 54142",9.5,UPS
7162,"69839 Holmes Rapids Apt. 156 Port Heather, CA 94718",33.72,UPS
7163,"98919 Emma View Suite 050 Dominguezshire, NH 13226",35.14,UPS
7164,"506 Kathleen River Suite 275 Stevenston, VA 46513",7.21,UPS
7165,"16118 Cory Square Port Nathan, MA 32301",22.32,DHL
7166,"536 Juan Camp Suite 159 South Tammy, WV 97794",13.42,UPS
7167,"7309 Hicks Walk Martinbury, VA 00596",38.9,FedEx
7168,"0793 Catherine Manor Suite 142 New Amanda, IL 70919",22.82,UPS
7169,"709 Barber Stream Suite 223 Markchester, MS 95683",20.07,UPS
7170,USS Tran FPO AE 66462,44.76,DHL
7171,"9929 Matthew Rest Juarezfort, MA 70817",10.19,UPS
7172,"69597 Hernandez Ramp Suite 340 New Ashleytown, TN 79253",21.04,FedEx
7173,"8917 Sarah Island Taylorfort, NJ 96290",25.73,UPS
7174,USNS Collins FPO AA 76649,28.51,FedEx
7175,"39892 David Underpass Apt. 929 Chenport, MI 82459",47.34,DHL
7176,"6255 Brent Junction Robertsborough, MN 87498",46.02,UPS
7177,"65163 Shawn Greens Apt. 300 Amandamouth, UT 41654",30.92,UPS
7178,"4062 Hale Knolls Apt. 409 East Rickyburgh, MH 52789",16.09,UPS
7179,"946 Garrison Overpass Suite 149 South Patrick, WY 50374",44.68,DHL
7180,"46250 Billy Mountain Port Chelsea, MS 04843",19.51,FedEx
7181,"6338 Lisa Knolls Lake Lisafurt, MT 40267",6.87,UPS
7182,"317 Butler Junctions North Dana, MA 59634",25.68,FedEx
7183,"2766 Lauren Ferry Bowmanview, DC 10235",23.74,UPS
7184,Unknown Shipping Address,32.44,DHL
7185,"67126 Jones Roads New Marcusbury, SC 69746",7.69,UPS
7186,"274 Donald Parkway Johnland, RI 82242",15.94,UPS
7187,"4004 Barton Branch Suite 115 Lake Paulville, LA 88365",48.34,UPS
7188,"8035 Turner Square Suite 497 New Sheila, IA 97284",38.03,FedEx
7189,USNS Coleman FPO AE 97917,39.39,DHL
7190,"038 Rogers View East Ericside, TX 20903",40.09,DHL
7191,"8788 John Trace Suite 801 Tylerchester, ND 90034",31.09,FedEx
7192,"678 Jose Route Duncanfort, VA 93297",48.07,FedEx
7193,USNS Davis FPO AE 88411,30.96,UPS
7194,USCGC Martin FPO AA 25996,35.5,FedEx
7195,"182 Salazar Fork Apt. 054 West Carrie, AZ 07405",29.74,FedEx
7196,"20721 Heather View Port Benjaminside, ND 91641",22.69,DHL
7197,"27525 Mccoy Oval Tuckertown, AZ 85294",22.69,UPS
7198,"112 Joshua Plains Apt. 033 South Diana, KS 89622",44.43,DHL
7199,USS Travis FPO AE 46622,25.06,FedEx
7200,"88788 Wilkerson Trafficway Apt. 782 Lake Seanfurt, OR 44186",14.05,DHL
7201,"2554 Lin Springs Apt. 350 Lake Alexmouth, OR 65592",10.1,DHL
7202,"9382 Montoya Common Suite 480 North Edward, UT 34979",33.6,FedEx
7203,"734 Aguilar Mountains Danaside, IL 98981",9.08,UPS
7204,"2209 Rose Islands Apt. 643 Matthewshire, FM 95135",42.99,FedEx
7205,"5463 James Station Suite 033 Port William, NY 68727",15.32,DHL
7206,"035 Larry Forks Ashleyville, OK 15499",35.7,DHL
7207,"5478 Michelle Crest Suite 839 Lake Jason, NM 40134",13.71,DHL
7208,"23714 Mcdonald Green Catherinemouth, AK 89670",11.51,DHL
7209,"06526 Young Course Suite 922 North Deborahville, MH 83670",26.96,FedEx
7210,"34027 Mark Ramp Gonzaleztown, AZ 71809",16.33,FedEx
7211,"350 Allison Tunnel Markland, SC 20425",49.69,UPS
7212,"3956 Bell Road Apt. 062 Darrenport, OK 30354",46.39,DHL
7213,"82791 Graham Lodge East Dawnmouth, DC 56450",7.92,DHL
7214,"79548 Edward Dale Apt. 617 Jamesfort, WY 75167",39.43,FedEx
7215,"0394 Gonzales Lodge Suite 887 Sheafort, PR 44123",20.13,UPS
7216,"168 Goodman Fort Apt. 754 Robertsport, IN 01368",46.57,DHL
7217,"0973 Todd Dale Lowerystad, GU 69873",5.59,FedEx
7218,"8111 Hill Plains Bradshawside, AZ 32581",22.89,FedEx
7219,"5470 Jeffrey Pine Teresaberg, VA 19363",20.08,UPS
7220,"807 Lisa Fall Suite 781 Aprilside, ME 32553",24.68,UPS
7221,"09332 Kristy Cove Suite 939 East Steven, LA 88584",35.2,FedEx
7222,"6867 Anthony Alley Cynthiaborough, ID 33701",9.07,UPS
7223,"7474 Gutierrez Ports Harrisbury, MS 53158",38.55,DHL
7224,"11631 Love Mount Suite 401 East Tina, AK 24634",8.21,FedEx
7225,"30549 Shannon Ranch Apt. 317 Paulstad, SC 44539",15.23,DHL
7226,USNV Curry FPO AP 66930,11.71,UPS
7227,"51651 Webster Estates Apt. 084 West Taylorstad, PA 55074",30.44,FedEx
7228,"PSC 9355, Box 6823 APO AP 23023",23.84,DHL
7229,"84069 Hannah Groves Davidbury, SC 78954",47.2,FedEx
7230,"9802 Julie Prairie Maryfort, CA 03057",38.42,UPS
7231,"3067 Richards Expressway Apt. 222 Hollyborough, HI 28059",40.75,FedEx
7232,Unknown Shipping Address,6.18,DHL
7233,"PSC 5323, Box 6487 APO AE 29145",47.48,UPS
7234,"7885 Santana Skyway Apt. 462 North Robert, NC 58983",44.97,DHL
7235,"661 Young Green Katiemouth, VT 75869",30.44,UPS
7236,"3872 Jonathan Club Apt. 749 Port Stephen, NH 80008",10.77,FedEx
7237,USNV Jordan FPO AA 51580,20.71,UPS
7238,"519 Mcdaniel Union East Christina, VI 60315",29.94,DHL
7239,USNV Miller FPO AE 31136,18.65,UPS
7240,"906 Brooks Track Apt. 229 South Gary, WV 60619",31.37,DHL
7241,"1247 Martinez Mission Evansfurt, NC 90537",5.82,FedEx
7242,"3128 Fisher Summit Apt. 565 Kimberlystad, TN 42219",9.69,FedEx
7243,"28654 Ray Court Suite 185 East Dustinside, FM 69088",14.02,UPS
7244,"2450 Natasha Plains Chenburgh, MS 15772",16.57,FedEx
7245,"727 Jessica Ferry Annastad, SD 06069",35.73,DHL
7246,"92330 Holt Bridge Suite 619 New Michellemouth, OR 85808",45.13,FedEx
7247,"273 Timothy Mill Nicholasstad, TN 89293",42.03,FedEx
7248,"9133 Shields Drives Hernandezburgh, OR 74441",8.18,UPS
7249,"897 Dorsey Loaf Apt. 119 Lake Angel, HI 28223",17.35,UPS
7250,"584 Carlos Run Suite 949 Cookfurt, MI 02664",28.46,UPS
7251,"88033 Antonio Center Apt. 330 South Mercedes, NC 59303",45.38,DHL
7252,"897 Mitchell Valleys Apt. 789 West Elizabeth, ID 91385",5.29,FedEx
7253,"385 Michael Motorway Apt. 337 Brownland, AL 37517",16.14,DHL
7254,"239 Gardner Haven Apt. 133 Taylorland, AK 39663",10.84,DHL
7255,Unknown Shipping Address,20.34,DHL
7256,"98504 Jessica Shoal Apt. 354 North Susanport, PA 64035",15.55,UPS
7257,"4844 Waller River Suite 984 New Heidi, WI 65424",37.16,FedEx
7258,"40408 Jacob Ville Apt. 400 South Billytown, NY 01906",11.76,UPS
7259,Unit 1587 Box 6960 DPO AA 61689,13.07,FedEx
7260,"47061 Roy Pike Apt. 428 Brianfurt, TN 91905",31.96,UPS
7261,"516 Harris Road Apt. 593 Port Andrewbury, IL 72815",23.27,UPS
7262,Unknown Shipping Address,42.73,FedEx
7263,"3372 Emily Row Robertmouth, OR 42289",30.98,UPS
7264,"31598 George Track Apt. 263 Lake Brianfort, PA 10586",13.76,UPS
7265,"3270 Douglas Spurs Browntown, OK 26187",23.96,FedEx
7266,"64915 Davis Isle Jennifershire, MN 25284",8.56,DHL
7267,"98893 Moore Isle East Frank, PW 03372",44.41,UPS
7268,"0275 Kristi Pine Higginsbury, HI 28572",41.15,DHL
7269,"904 Vasquez Rue Suite 959 East Debraborough, UT 07104",41.27,DHL
7270,"80239 Carlos Via Shannonhaven, MT 99896",24.66,UPS
7271,"13477 Keith Field Apt. 686 Michaelmouth, UT 30318",5.86,UPS
7272,"654 Arias Groves Apt. 017 Lindaton, PR 43206",40.16,DHL
7273,"31772 Sheila Cove New Williamfurt, PA 22187",30.98,UPS
7274,"6993 Randall Ports South Dylan, MA 05315",29.43,DHL
7275,"4950 Reyes Ford Apt. 211 Wagnerberg, CO 64627",32.57,FedEx
7276,"24621 Kathy River Apt. 535 Harveyhaven, AL 92137",22.9,FedEx
7277,"76720 Flores Pike Apt. 431 Jessicamouth, UT 91637",16.09,FedEx
7278,"7109 Kim Cape Suite 188 Rebeccamouth, GA 90223",46.43,UPS
7279,"34029 Perez Land Penaberg, AS 16304",8.64,FedEx
7280,"46494 Dennis Tunnel Yvonneside, KS 83836",47.83,DHL
7281,"2521 Joseph Club Apt. 967 New Robert, KY 94922",21.22,UPS
7282,"7266 Taylor Stream Sharonmouth, WY 40386",42.88,UPS
7283,"2284 Rodgers Inlet Apt. 628 West Mitchell, PW 19406",15.13,UPS
7284,"1825 Carrie Oval North Jenniferview, TX 22509",10.62,UPS
7285,"47632 Duncan Park Apt. 457 North Joshuashire, WY 70124",48.59,UPS
7286,"74713 Dalton Plaza Apt. 413 Lake Christopherberg, WI 32809",10.03,FedEx
7287,"PSC 4008, Box 1627 APO AP 60669",36.58,DHL
7288,"119 Bruce Shore Apt. 557 Sanchezburgh, KS 08091",35.73,UPS
7289,"27354 Walsh Plain Apt. 666 Rosarioshire, NM 19361",48.59,UPS
7290,"5515 Berger Park Lake Frankchester, NC 37099",42.1,DHL
7291,"4237 James Junctions Suite 104 Mooreland, MI 18665",39.86,UPS
7292,"37243 Moore Cliff Juliastad, MI 52826",6.33,FedEx
7293,"7054 Bryan Centers Richardmouth, PA 48023",5.92,FedEx
7294,"11295 Davidson Ramp East Sandra, NJ 56163",36.89,UPS
7295,"981 John Wall East Maryfurt, WY 68475",21.05,DHL
7296,"9292 Peterson Heights Hickmanville, VI 38307",6.36,FedEx
7297,Unknown Shipping Address,33.93,UPS
7298,"3675 Annette Lakes Fowlermouth, DC 86228",17.59,UPS
7299,"6466 Patricia Street Suite 274 Harrisonshire, UT 73975",19.27,FedEx
7300,"52242 Thomas Meadow New Michaelmouth, NY 74954",44.53,UPS
7301,"871 Stephen Turnpike Leeburgh, MP 25833",20.54,FedEx
7302,"734 Joseph Mission Nelsonland, PW 89882",44.02,UPS
7303,"994 Kevin Court Davidbury, GU 61810",49.41,FedEx
7304,"456 Kayla Street Mahoneyton, AS 20777",8.35,FedEx
7305,Unknown Shipping Address,48.85,DHL
7306,"641 Simpson Pines Apt. 303 Joshuaport, NJ 75681",25.32,FedEx
7307,USNS Briggs FPO AE 30520,14.22,UPS
7308,"520 Anna Ridge Apt. 629 Brooksmouth, FM 37239",44.08,FedEx
7309,"0726 Dawn Mission East Victoria, NM 86338",26.97,FedEx
7310,"62801 Ramirez Views Peterport, UT 66860",19.03,UPS
7311,"5171 Carroll Knoll Suite 215 Fernandochester, RI 38160",22.16,FedEx
7312,"63337 Rivas Garden Suite 363 South Rileychester, TN 60638",40.74,DHL
7313,"5573 Gonzalez Plains Huntmouth, OH 25780",11.62,FedEx
7314,"7312 Walker Prairie South Sabrinaport, PR 48960",18.06,DHL
7315,"6728 Flores Junction Lake Jordan, MS 33500",18.37,DHL
7316,"8669 Edwin Spur Apt. 434 Collinsberg, ND 54706",37.06,FedEx
7317,Unknown Shipping Address,22.11,FedEx
7318,"3903 Nathaniel Street Taramouth, HI 85546",12.06,FedEx
7319,"2955 Joshua Island Robertberg, NE 07474",22.77,UPS
7320,"6266 Gibson Springs Loristad, KS 82248",6.53,FedEx
7321,"1592 Sandra Circles Apt. 225 Tommystad, TN 83787",14.86,UPS
7322,"66160 Reed Fords Apt. 088 Port Williamburgh, TX 35709",27.51,UPS
7323,"8136 Catherine Dam Suite 251 North Angelaview, SC 12200",12.58,FedEx
7324,Unknown Shipping Address,38.81,DHL
7325,"9815 Peterson Passage Suite 945 Port John, NM 41141",37.63,UPS
7326,"615 Michael Vista South Davidland, UT 73637",38.57,UPS
7327,"5902 Kane Neck Apt. 442 East Davidberg, GA 66154",40.92,UPS
7328,"34382 Ross Radial South Victor, DE 54285",49.98,FedEx
7329,"744 Wright Bridge West Reginachester, CT 11394",28.54,FedEx
7330,"870 Snow Inlet East Ellenton, CO 23797",33.46,FedEx
7331,"418 Edwards Highway Suite 880 Lake Brianview, MH 49996",12.86,FedEx
7332,"PSC 6498, Box 3023 APO AA 33904",26.99,FedEx
7333,"0643 Edwin Station West Michaelside, OH 95055",5.01,FedEx
7334,"317 Erica Wells East Jaime, RI 50497",39.44,UPS
7335,"92379 David Rue Amyville, MT 87340",10.77,FedEx
7336,"529 Erica Points Apt. 354 West Dannyview, DE 35425",43.98,UPS
7337,"572 Jill Crossroad Suite 837 Lake Patrickland, MD 42877",28.69,UPS
7338,"991 Joshua Pass West Allison, MO 98626",17.75,FedEx
7339,"885 Morrison Knolls Apt. 074 West Maryfort, AL 28731",48.25,FedEx
7340,"56286 Tyler Courts Apt. 861 West Brendaside, ME 43441",49.93,DHL
7341,"00625 Cheyenne Lodge Suite 465 Normafurt, MA 67034",25.88,DHL
7342,"221 Ho Circles Apt. 144 Ellisberg, MS 82362",24.46,FedEx
7343,"6693 Vanessa Trail Apt. 001 Mitchellshire, GA 41458",16.4,FedEx
7344,"5447 Robert Union Suite 637 Vargastown, WV 73912",17.4,UPS
7345,"240 Michael Creek Port Cindymouth, UT 60844",25.38,UPS
7346,"45413 Rivas Ports Apt. 532 West James, IN 74431",25.12,FedEx
7347,"56513 Edwin Orchard Masonton, AL 34922",5.75,FedEx
7348,"80708 Kristin Turnpike Suite 463 Lake Michaelhaven, PR 72175",12.5,UPS
7349,"00444 Phillips Dale Apt. 548 Beckerfort, ID 53783",44.33,FedEx
7350,"871 Knapp Crossroad Apt. 510 Lake Suzanneview, LA 37495",31.89,UPS
7351,Unknown Shipping Address,41.46,UPS
7352,"024 Maria Extension Suite 187 Garciashire, UT 88943",14.24,DHL
7353,"954 Laurie Hollow Apt. 069 Lake Kristin, AZ 06090",35.3,DHL
7354,"007 Gray Mountains Lake Jamie, WA 74765",7.02,DHL
7355,"8156 Brenda Station Apt. 239 North Veronicamouth, HI 17121",14.92,DHL
7356,"607 Charles Knolls Suite 542 Lake Hector, NE 25427",14.72,UPS
7357,"57290 Jill Land Apt. 951 New Chad, CT 45996",39,UPS
7358,"54014 James Burg South Christineberg, FL 10113",15.23,DHL
7359,"814 Rodriguez Tunnel Suite 228 North Stephanie, CO 98047",14.21,DHL
7360,"5520 Young Ramp Thompsonfort, TX 98357",49.14,DHL
7361,Unit 1563 Box 1504 DPO AA 62243,35.66,DHL
7362,"6953 Thomas Station Suite 169 Hallshire, MD 75426",47.06,UPS
7363,"94618 Mills Rest Apt. 511 Derekbury, OH 49982",29.85,FedEx
7364,"224 Yates Trafficway Apt. 246 Williamshaven, MH 29550",41.56,DHL
7365,"880 Murphy Lakes Suite 158 Kevinburgh, PW 61276",14.65,FedEx
7366,Unknown Shipping Address,9.46,FedEx
7367,"35936 Sanchez Square New Heatherside, MP 41911",40.77,UPS
7368,"759 James Stravenue Port Wendy, NH 34677",41.77,DHL
7369,"875 Barker Mall Apt. 871 Lake Josephmouth, GA 50107",46.9,FedEx
7370,"2885 Sims Harbors Port Jenniferberg, OK 22425",16.99,UPS
7371,"2264 Vega Expressway Apt. 824 Adriennefort, MN 37897",47.81,FedEx
7372,"138 Tammy Bypass Apt. 773 Sherrystad, KY 57993",25.79,DHL
7373,"846 Heather Parkways South Christopher, MI 46570",8.37,UPS
7374,"350 Jenkins Gardens Suite 557 Nathanielborough, VT 76161",16.72,DHL
7375,"240 Johnson Skyway East Jenniferfort, NJ 40874",27.54,UPS
7376,"434 Leslie Viaduct Apt. 430 West Davidborough, GA 32618",26.29,UPS
7377,"29907 Fritz Mountain Matthewport, TX 80649",13.23,DHL
7378,"649 Clay Islands West Stevenville, NJ 55807",38.14,DHL
7379,"750 Julie Fork Davidsonchester, ME 24028",20.96,FedEx
7380,"2016 Robert Ridges Smithmouth, MA 21788",9.45,DHL
7381,"73110 Lee Fort Lake Craigchester, VT 15341",10.78,DHL
7382,"5219 Mary Bridge Elizabethberg, TN 92738",30.57,UPS
7383,"6036 Goodman Groves Apt. 501 North Karina, FL 80194",7.33,FedEx
7384,"3744 Carpenter Corner Port Allisonshire, AL 66040",22.5,FedEx
7385,"7563 Clark Plaza Suite 853 Bradleyburgh, KS 97813",38.64,UPS
7386,"595 Nguyen Lodge Colefort, PA 27450",14.31,UPS
7387,"679 Davis Vista Apt. 379 Penaville, GA 94049",25.16,DHL
7388,"965 Smith Ways East Robertstad, MT 63569",37.8,FedEx
7389,"1950 Wiley Neck Suite 457 Perrychester, NV 90415",21.68,FedEx
7390,"741 Scott Knolls Suite 592 Thompsonmouth, MO 21898",42.17,DHL
7391,"19263 Robbins Drives New Zachary, UT 45919",21.21,FedEx
7392,"174 Ramirez Square Apt. 438 Carrillofort, GA 53834",30.18,FedEx
7393,"8827 Graham Station Port Jennifer, WI 39822",47.12,DHL
7394,Unit 7801 Box 0905 DPO AP 71470,22.29,DHL
7395,"49815 Brenda Valley Apt. 071 South Krystalside, MD 47372",13.11,DHL
7396,"218 Flores Ports Port Nicole, IA 87989",10.61,FedEx
7397,"704 Brian Isle Suite 230 South Taylortown, NE 05552",33.73,FedEx
7398,Unknown Shipping Address,24.17,UPS
7399,Unit 0136 Box 7872 DPO AA 06742,45.12,UPS
7400,"41144 Stevenson Causeway Apt. 033 Lake Dawn, CO 21864",22.7,DHL
7401,USCGC Garcia FPO AP 86932,15.22,FedEx
7402,"1654 Nelson Crossroad Apt. 877 Wardport, CT 86628",7.04,DHL
7403,"121 Perry Mountain North Darrell, TN 97910",35.19,DHL
7404,"22472 Deborah Corners Suite 200 East Lindachester, ND 12160",47.75,DHL
7405,"101 Berg Squares Suite 840 Devinland, WY 11283",42.1,DHL
7406,"68723 Chambers Orchard Coltonmouth, GA 47279",5.28,DHL
7407,"PSC 4038, Box 0769 APO AA 78976",23.05,DHL
7408,"420 Johnson Fort Melaniestad, VT 84445",42.59,FedEx
7409,"70549 Randall Tunnel Craigchester, CO 16022",20.85,DHL
7410,"083 Sandra Spur Nunezview, PW 79599",9.33,DHL
7411,"57312 Juan Orchard Brittanyfurt, PR 22252",26.62,FedEx
7412,"28882 Nguyen Fork Suite 631 Port Keith, ND 56754",14.55,UPS
7413,"681 Sarah Key Suite 885 East Scottport, ND 98868",43.62,UPS
7414,"87145 Estes Stravenue Suite 224 South Joshuaburgh, NC 68732",7.18,FedEx
7415,"53084 Eric Port Apt. 489 Hamiltonstad, AS 80793",38.46,UPS
7416,"175 Lisa Square Apt. 814 Walkerburgh, AL 34845",25.06,DHL
7417,"19988 Thomas Harbors South Adamside, RI 50949",36.57,FedEx
7418,"945 Savannah Estate Suite 355 Onealport, WA 30350",39.8,FedEx
7419,Unknown Shipping Address,32.47,UPS
7420,"856 Amanda Squares Suite 134 North Bryan, KS 60136",48.97,FedEx
7421,"7989 Mcfarland Greens Apt. 346 Robinsonmouth, NE 29587",31.57,UPS
7422,"6772 Megan Knoll East Philliptown, AZ 07305",18.06,UPS
7423,"664 Garner Knoll Apt. 366 South Hannah, MI 75428",46.34,FedEx
7424,"75613 Parker Drives West Dawnfort, NH 77408",23.72,UPS
7425,"52088 Mary Pines North Terri, MN 35201",41.92,DHL
7426,"14352 Patel Ports Suite 784 Glassside, GU 87793",45.65,DHL
7427,"3600 Mendez Fords Apt. 927 Micheleport, IL 53957",40.02,UPS
7428,"1118 Moore Stream Apt. 821 Griffithfurt, PR 22711",16.79,UPS
7429,"283 Amanda Drives Apt. 409 Wilkinsfurt, AL 20283",40.95,UPS
7430,"315 Lisa Via Apt. 534 Smithfurt, MD 90064",34.92,FedEx
7431,"62876 Pitts Route Suite 747 East Jerrystad, GU 44221",30.85,FedEx
7432,USNV Johnson FPO AE 23152,20.25,DHL
7433,Unknown Shipping Address,35.39,DHL
7434,"PSC 8502, Box 1689 APO AE 57771",43.48,DHL
7435,"780 Miller Square South Jessica, PW 12398",5.85,DHL
7436,"6206 Robinson Divide Bryanmouth, ND 62231",15.76,FedEx
7437,"PSC 1772, Box 9213 APO AP 24300",16.31,FedEx
7438,"434 Ronald Unions Apt. 643 Laurafort, FL 76048",42.56,DHL
7439,"71118 Blevins Valley Suite 650 North Brianchester, PA 56165",34.69,FedEx
7440,"584 Kendra Extension Kristopherland, GA 78328",16.38,UPS
7441,USNV Martinez FPO AE 83151,22.55,UPS
7442,"5251 Jenkins Harbors Suite 850 Benjaminmouth, AZ 03678",12.74,FedEx
7443,"572 Peter Lane East Brianton, RI 25390",43.59,UPS
7444,"99466 Blevins Meadows Suite 478 South Ashley, VT 79749",26.9,FedEx
7445,"213 Elliott Trace Port Jonathanhaven, MN 60295",38.31,UPS
7446,"4341 Danielle Turnpike Apt. 163 Reedview, MT 28244",9.81,DHL
7447,Unknown Shipping Address,34.47,UPS
7448,"76818 Harding Shore Apt. 994 Lake Cynthiaville, DC 87319",5.83,UPS
7449,"195 Eric Islands Debrafort, NE 27624",38.66,UPS
7450,"862 Sharon Port Christophershire, DE 51119",31.65,DHL
7451,"10412 Joel Harbor Suite 405 Wadeborough, AS 60959",45.01,FedEx
7452,"768 Hall Orchard Apt. 247 East Kathy, DE 94799",10.94,UPS
7453,"098 John Fall Apt. 524 Gambleview, DC 60137",26.27,DHL
7454,"02972 Colleen Ramp Apt. 903 North Ashley, VI 94631",45.1,DHL
7455,"544 Brown Stravenue Dylanside, FL 46720",16.32,UPS
7456,"23111 Thomas Mall Kristinport, VI 90919",26.31,UPS
7457,"944 Nelson Motorway Port Amy, FL 21015",48.67,UPS
7458,"338 Gonzalez Falls Angelaville, IA 07195",47.47,DHL
7459,"0781 Mcdonald Court Apt. 940 Bookertown, SC 25727",23.88,UPS
7460,Unit 2760 Box 6320 DPO AP 97665,9.43,UPS
7461,"8801 Brown Radial Guerraport, FM 80428",31.81,UPS
7462,"09577 Schwartz Station Suite 502 Nancybury, CT 80051",44.99,UPS
7463,"5928 Andrews Hill Apt. 959 East Timothy, WV 42756",45.2,DHL
7464,"8130 Michael Views Suite 288 Port Tinatown, AS 68319",44.12,UPS
7465,"0306 Vaughn Forges Apt. 275 West Timothyhaven, LA 93020",21.43,UPS
7466,Unit 4895 Box 6850 DPO AP 14668,35.15,DHL
7467,"6119 Webb Lock Lake Melissa, NJ 21709",43.35,UPS
7468,USS Dickson FPO AA 64592,11.29,DHL
7469,"03487 Brian Ridges Apt. 506 West Oscarview, GU 33766",21.92,UPS
7470,"211 Hughes Path Suite 631 Laramouth, TN 05734",21.21,FedEx
7471,"71553 Harrison Trafficway Mooneyview, KY 77707",38.31,UPS
7472,"9266 Glenn Path Timothytown, WV 43172",49.95,DHL
7473,"0229 Shelly Fort Suite 647 Taylorburgh, AL 66011",7.4,DHL
7474,"234 Jenkins Lakes Suite 272 New Joannaburgh, GU 60199",14.24,DHL
7475,"19435 Dean Heights Lake Jennifer, ND 17573",27.58,DHL
7476,"90815 Richard Circle North Jonathan, NC 88270",20.68,DHL
7477,Unknown Shipping Address,31,UPS
7478,"77322 Adrienne Course East Brendaborough, OH 96994",6.08,UPS
7479,"89407 Troy Run Apt. 934 Debraland, MP 78767",42.85,FedEx
7480,"711 Mark Land Lake Leahside, GA 79646",10.66,DHL
